"en","zh"
"Naturally the chief was the hero of the hour, and his happiness was so complete and had been so patiently and worthily and bravely won that it made me happy to see it, though I stood there a homeless beggar, my priceless charge dead, and my position in my country’s service lost to me through what would always seem my fatally careless execution of a great trust.","此时督察长当然是我们的英雄。他开心到了极点，一直以来是他如此耐心、如此可敬、如此勇敢才笑到了最后。我看了也很高兴，尽管我像一个无家可归的乞丐那样站在那里，委托给我的无价之宝死了，为国家服务的职位也因我对一项重大使命似乎是严重的掉以轻心而失去了。"
"Many an eloquent eye testified its deep admiration for the chief, and many a detective’s voice murmured, “Look at him—just the king of the profession; only give him a clue, it’s all he wants, and there ain’t anything hid that he can’t find.”","许多人意味深长地望着头领，表达他们对他深深的钦佩，还有许多警探低声在说，“瞧他——真可以在我们这行里称王。只要给他一点儿线索，他也只需要这一点儿线索，那就没有什么隐藏的东西是他找不出来的。”"
"The dividing of the fifty thousand dollars made great pleasure; when it was finished the chief made a little speech while he put his share in his pocket, in which he said, “Enjoy it, boys, for you’ve earned it; and, more than that, you’ve earned for the detective profession undying fame.”","分五万元奖金的时候，大家欣喜万分。分配完毕，督察长把自己的那份放进腰包，并简短地发了言。他说：“伙计们，用它好好享受一下吧，这是你们挣来的；而且不仅如此，你们还为警探这一行赢得了不朽之名声。”"
"A telegram arrived, which read:","接着来了一份电报，说："
"MONROE, MICH., 10 P.M.","下午十点，密歇根州，门罗镇."
"First time I’ve struck a telegraph office in over three weeks.","三周来首次遇一电报局。"
"Have followed those footprints, horseback, through the woods, a thousand miles to here, and they get stronger and bigger and fresher every day.","骑马循足迹越森林，历一千英里抵此，足迹日益深、大、鲜明。"
"Don’t worry-inside of another week I’ll have the elephant.","勿虑,下周内必获此象。"
"This is dead sure.","万保无虞。"
"DARLEY, Detective.","警探达。。"
"The chief ordered three cheers for “Darley, one of the finest minds on the force,” and then commanded that he be telegraphed to come home and receive his share of the reward.","督察长命令大家为“该队最出色警探之一的达利”欢呼三声，然后吩咐人去发电报让达利归队，并来领他那份奖金。"
"So ended that marvelous episode of the stolen elephant.","于是白象被偷这一非同寻常事件就此结束。"
"The newspapers were pleasant with praises once more, the next day, with one contemptible exception.","第二天，报纸上又是一片赞美声，只有一家不值得一提的报纸例外。"
"This sheet said, “Great is the detective!","这份报纸上说:“警探真是了不起！"
"He may be a little slow in finding a little thing like a mislaid elephant he may hunt him all day and sleep with his rotting carcass all night for three weeks, but he will find him at last if he can get the man who mislaid him to show him the place!”","他在寻找大象这种丢失了的小小的东西时手脚可能慢了一点儿。三周以来，他白天外出寻找它，晚上却和它慢慢腐烂的尸体睡在一起，但是他最终还是会找到它的——只要他能找到那个把它放错了地方的人，让他说出那个地方就可以了！”"
"Poor Hassan was lost to me forever.","我永远地失去了可怜的哈桑。"
"The cannonshots had wounded him fatally, he had crept to that unfriendly place in the fog, and there, surrounded by his enemies and in constant danger of detection, he had wasted away with hunger and suffering till death gave him peace.","炮弹使它受了致命伤，它在浓雾中爬到了那个于它不利的地方——那里被它的敌人包围着，随时有被发觉的危险。它在饥饿与伤痛的折磨中日渐衰弱，直到死亡使它平静。"
"The compromise cost me one hundred thousand dollars; my detective expenses were forty-two thousand dollars more; I never applied for a place again under my government; I am a ruined man and a wanderer on the earth but my admiration for that man, whom I believe to be the greatest detective the world has ever produced, remains undimmed to this day, and will so remain unto the end.","那次妥协花掉我十万美元，雇警探的费用又另花掉我四万二千美元；我没有再向我的政府申请职位；我破产了，成了世上的一个流浪汉；但是我对那个我认为是世界上最了不起的大警探的钦佩之情至今从未削减，而且会一直持续到我人生结束的那一天。"

